央视｜电信,#genre#
CCTV11_电信,http://110.179.81.151:8082/udp/239.1.1.18:8018
CCTV11_电信,http://113.26.167.187:8083/udp/239.1.1.18:8018
CCTV11_电信,http://113.26.167.187:8082/udp/239.1.1.18:8018
CCTV11_电信,http://110.179.81.13:8083/udp/239.1.1.18:8018
CCTV11_电信,http://110.179.81.151:8083/udp/239.1.1.18:8018
CCTV12_电信,http://110.178.52.91:8083/udp/239.1.1.19:8019
CCTV12_电信,http://110.179.81.36:8083/udp/239.1.1.19:8019
CCTV12_电信,http://110.178.52.111:8084/udp/239.1.1.19:8019
CCTV12_电信,http://110.179.81.151:8082/udp/239.1.1.19:8019
CCTV12_电信,http://110.178.52.91:8084/udp/239.1.1.19:8019
CCTV12_电信,http://110.178.52.91:8082/udp/239.1.1.19:8019
CCTV12_电信,http://110.178.52.111:8083/udp/239.1.1.19:8019
CCTV12_电信,http://113.26.167.187:8082/udp/239.1.1.19:8019
CCTV13_电信,http://110.178.52.91:8084/udp/239.1.1.20:8020
CCTV13_电信,http://110.178.52.91:8083/udp/239.1.1.20:8020
CCTV13_电信,http://110.178.52.91:8082/udp/239.1.1.20:8020
CCTV13_电信,http://110.179.81.13:8082/udp/239.1.1.20:8020
CCTV13_电信,http://110.178.52.111:8082/udp/239.1.1.20:8020
CCTV13_电信,http://113.26.167.187:8082/udp/239.1.1.20:8020
CCTV13_电信,http://110.179.81.151:8082/udp/239.1.1.20:8020
CCTV13_电信,http://110.179.81.36:8083/udp/239.1.1.20:8020
CCTV14_电信,http://110.178.52.91:8084/udp/239.1.1.21:8021
CCTV14_电信,http://110.179.81.151:8083/udp/239.1.1.21:8021
CCTV14_电信,http://110.179.81.151:8082/udp/239.1.1.21:8021
CCTV14_电信,http://110.178.52.91:8082/udp/239.1.1.21:8021
CCTV14_电信,http://113.26.167.187:8082/udp/239.1.1.21:8021
CCTV14_电信,http://110.178.52.91:8083/udp/239.1.1.21:8021
CCTV14_电信,http://113.26.167.187:8084/udp/239.1.1.21:8021
CCTV14_电信,http://113.26.167.187:8083/udp/239.1.1.21:8021
CCTV15_电信,http://110.178.52.91:8084/udp/239.1.1.22:8022
CCTV15_电信,http://110.178.52.91:8082/udp/239.1.1.22:8022
CCTV15_电信,http://113.26.167.187:8084/udp/239.1.1.22:8022
CCTV15_电信,http://110.178.52.91:8083/udp/239.1.1.22:8022
CCTV15_电信,http://110.178.52.111:8082/udp/239.1.1.22:8022
CCTV15_电信,http://110.179.81.151:8082/udp/239.1.1.22:8022
CCTV15_电信,http://113.26.167.187:8082/udp/239.1.1.22:8022
CCTV15_电信,http://110.179.81.13:8083/udp/239.1.1.22:8022
CCTV16_电信,http://110.179.81.36:8083/udp/239.1.1.122:8122
CCTV16_电信,http://110.178.52.91:8083/udp/239.1.1.122:8122
CCTV16_电信,http://110.178.52.111:8083/udp/239.1.1.122:8122
CCTV16_电信,http://110.178.52.111:8082/udp/239.1.1.122:8122
CCTV16_电信,http://110.179.81.13:8082/udp/239.1.1.122:8122
CCTV16_电信,http://110.178.52.91:8084/udp/239.1.1.122:8122
CCTV16_电信,http://113.26.167.187:8083/udp/239.1.1.122:8122
CCTV16_电信,http://113.26.167.187:8084/udp/239.1.1.122:8122
CCTV17_电信,http://110.178.52.91:8083/udp/239.1.1.23:8023
