【  体育频道  】,#genre#
【  央视频道  】,#genre#
【  广东频道  】,#genre#
【  江苏频道  】,#genre#
华北_纪实人文_联通,http://114.254.38.149:4021/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://114.254.83.72:2222/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://114.254.89.130:8020/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://114.254.89.70:2222/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://114.254.94.181:2222/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://117.12.149.13:12345/udp/225.1.2.25:5002
华北_纪实人文_联通,http://117.9.130.7:50000/udp/225.1.2.25:5002
华北_纪实人文_联通,http://123.115.195.226:8888/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://123.118.51.157:8888/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://123.118.59.198:8888/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://123.122.161.121:19999/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://123.123.184.43:1314/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://124.65.3.44:20000/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://221.198.174.113:8888/udp/225.1.2.25:5002
华北_纪实人文_联通,http://221.218.14.126:8000/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://221.218.211.229:58888/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://221.220.134.175:8012/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://222.129.36.84:8888/rtp/239.3.1.212:8060
华北_纪实人文_联通,http://222.129.37.111:9001/rtp/239.3.1.212:8060
华北_美人_电信,http://115.171.251.148:8888/udp/225.1.8.233:4120
华北_美人_联通,http://111.192.176.15:8012/rtp/239.3.1.73:4120
华北_美人_联通,http://111.193.228.120:8800/rtp/239.3.1.73:4120
华北_美人_联通,http://111.196.130.206:20000/rtp/239.3.1.73:4120
华北_美人_联通,http://111.196.150.10:20002/rtp/239.3.1.73:4120
华北_美人_联通,http://114.246.174.75:4022/rtp/239.3.1.73:4120
华北_美人_联通,http://114.246.252.64:5400/rtp/239.3.1.73:4120
华北_美人_联通,http://114.249.19.38:4022/rtp/239.3.1.73:4120
华北_美人_联通,http://114.249.29.121:8012/rtp/239.3.1.73:4120
华北_美人_联通,http://114.250.19.220:33333/rtp/239.3.1.73:4120
华北_美人_联通,http://114.252.234.124:8888/rtp/239.3.1.73:4120
华北_美人_联通,http://114.253.74.208:8686/rtp/239.3.1.73:4120
华北_美人_联通,http://114.254.191.100:9999/rtp/239.3.1.73:4120
华北_美人_联通,http://114.254.219.197:8000/rtp/239.3.1.73:4120
华北_美人_联通,http://114.254.38.149:4021/rtp/239.3.1.73:4120
华北_美人_联通,http://114.254.83.72:2222/rtp/239.3.1.73:4120
华北_美人_联通,http://114.254.89.130:8020/rtp/239.3.1.73:4120
华北_美人_联通,http://114.254.89.70:2222/rtp/239.3.1.73:4120
华北_美人_联通,http://114.254.94.181:2222/rtp/239.3.1.73:4120
华北_美人_联通,http://123.115.195.226:8888/rtp/239.3.1.73:4120
华北_美人_联通,http://123.118.51.157:8888/rtp/239.3.1.73:4120
华北_美人_联通,http://123.118.59.198:8888/rtp/239.3.1.73:4120
华北_美人_联通,http://123.122.161.121:19999/rtp/239.3.1.73:4120
华北_美人_联通,http://123.123.184.43:1314/rtp/239.3.1.73:4120
华北_美人_联通,http://124.65.3.44:20000/rtp/239.3.1.73:4120
华北_美人_联通,http://221.218.14.126:8000/rtp/239.3.1.73:4120
华北_美人_联通,http://221.218.211.229:58888/rtp/239.3.1.73:4120
华北_美人_联通,http://221.220.134.175:8012/rtp/239.3.1.73:4120
华北_美人_联通,http://222.129.36.84:8888/rtp/239.3.1.73:4120
华北_美人_联通,http://222.129.37.111:9001/rtp/239.3.1.73:4120
华北_美妆_电信,http://115.171.251.148:8888/udp/225.1.8.232:4120
华北_美妆_联通,http://111.192.176.15:8012/rtp/239.3.1.72:4120
华北_美妆_联通,http://111.193.228.120:8800/rtp/239.3.1.72:4120
华北_美妆_联通,http://111.196.130.206:20000/rtp/239.3.1.72:4120
华北_美妆_联通,http://111.196.150.10:20002/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.246.174.75:4022/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.246.252.64:5400/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.249.19.38:4022/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.249.29.121:8012/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.250.19.220:33333/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.252.234.124:8888/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.253.74.208:8686/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.254.191.100:9999/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.254.219.197:8000/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.254.38.149:4021/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.254.83.72:2222/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.254.89.130:8020/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.254.89.70:2222/rtp/239.3.1.72:4120
华北_美妆_联通,http://114.254.94.181:2222/rtp/239.3.1.72:4120
华北_美妆_联通,http://123.115.195.226:8888/rtp/239.3.1.72:4120
华北_美妆_联通,http://123.118.51.157:8888/rtp/239.3.1.72:4120
华北_美妆_联通,http://123.118.59.198:8888/rtp/239.3.1.72:4120
华北_美妆_联通,http://123.122.161.121:19999/rtp/239.3.1.72:4120
华北_美妆_联通,http://123.123.184.43:1314/rtp/239.3.1.72:4120
华北_美妆_联通,http://124.65.3.44:20000/rtp/239.3.1.72:4120
华北_美妆_联通,http://221.218.14.126:8000/rtp/239.3.1.72:4120
华北_美妆_联通,http://221.218.211.229:58888/rtp/239.3.1.72:4120
华北_美妆_联通,http://221.220.134.175:8012/rtp/239.3.1.72:4120
华北_美妆_联通,http://222.129.36.84:8888/rtp/239.3.1.72:4120
华北_美妆_联通,http://222.129.37.111:9001/rtp/239.3.1.72:4120
华北_老故事_电信,http://1.70.32.95:8085/udp/239.1.1.87:8087
华北_聚鲨健康_电信,http://115.171.251.148:8888/udp/225.1.8.60:8002
华北_聚鲨健康_电信,http://115.171.251.148:8888/udp/225.1.8.94:8002
华北_聚鲨北京_电信,http://115.171.251.148:8888/udp/225.1.8.59:8002
华北_聚鲨北京_电信,http://115.171.251.148:8888/udp/225.1.8.70:8002
华北_聚鲨国际_电信,http://115.171.251.148:8888/udp/225.1.8.66:8002
华北_聚鲨国际_电信,http://115.171.251.148:8888/udp/225.1.8.96:8002
华北_聚鲨环球精选_电信,http://115.171.251.148:8888/udp/225.1.8.58:8002
华北_聚鲨环球精选_电信,http://115.171.251.148:8888/udp/225.1.8.67:8002
华北_聚鲨环球精选_联通,http://117.12.149.13:12345/udp/225.1.1.102:5002
华北_聚鲨环球精选_联通,http://117.9.130.7:50000/udp/225.1.1.102:5002
华北_聚鲨环球精选_联通,http://221.198.174.113:8888/udp/225.1.1.102:5002
华北_聚鲨生活_电信,http://115.171.251.148:8888/udp/225.1.8.62:8002
华北_聚鲨生活_电信,http://115.171.251.148:8888/udp/225.1.8.95:8002
华北_茶_电信,http://1.70.32.95:8085/udp/239.1.1.77:8077
华北_茶_电信,http://115.171.251.148:8888/udp/225.1.8.72:8002
华北_茶_联通,http://111.192.176.15:8012/rtp/239.3.1.165:8001
华北_茶_联通,http://111.193.228.120:8800/rtp/239.3.1.165:8001
华北_茶_联通,http://111.196.130.206:20000/rtp/239.3.1.165:8001
华北_茶_联通,http://111.196.150.10:20002/rtp/239.3.1.165:8001
华北_茶_联通,http://114.246.174.75:4022/rtp/239.3.1.165:8001
华北_茶_联通,http://114.246.252.64:5400/rtp/239.3.1.165:8001
华北_茶_联通,http://114.249.19.38:4022/rtp/239.3.1.165:8001
华北_茶_联通,http://114.249.29.121:8012/rtp/239.3.1.165:8001
华北_茶_联通,http://114.250.19.220:33333/rtp/239.3.1.165:8001
华北_茶_联通,http://114.252.234.124:8888/rtp/239.3.1.165:8001
华北_茶_联通,http://114.253.74.208:8686/rtp/239.3.1.165:8001
华北_茶_联通,http://114.254.191.100:9999/rtp/239.3.1.165:8001
华北_茶_联通,http://114.254.219.197:8000/rtp/239.3.1.165:8001
华北_茶_联通,http://114.254.38.149:4021/rtp/239.3.1.165:8001
华北_茶_联通,http://114.254.83.72:2222/rtp/239.3.1.165:8001
华北_茶_联通,http://114.254.89.130:8020/rtp/239.3.1.165:8001
华北_茶_联通,http://114.254.89.70:2222/rtp/239.3.1.165:8001
华北_茶_联通,http://114.254.94.181:2222/rtp/239.3.1.165:8001
华北_茶_联通,http://117.12.149.13:12345/udp/225.1.2.19:5002
华北_茶_联通,http://117.9.130.7:50000/udp/225.1.2.19:5002
华北_茶_联通,http://123.115.195.226:8888/rtp/239.3.1.165:8001
华北_茶_联通,http://123.118.51.157:8888/rtp/239.3.1.165:8001
华北_茶_联通,http://123.118.59.198:8888/rtp/239.3.1.165:8001
华北_茶_联通,http://123.122.161.121:19999/rtp/239.3.1.165:8001
华北_茶_联通,http://123.123.184.43:1314/rtp/239.3.1.165:8001
华北_茶_联通,http://124.65.3.44:20000/rtp/239.3.1.165:8001
华北_茶_联通,http://221.198.174.113:8888/udp/225.1.2.19:5002
华北_茶_联通,http://221.218.14.126:8000/rtp/239.3.1.165:8001
华北_茶_联通,http://221.218.211.229:58888/rtp/239.3.1.165:8001
华北_茶_联通,http://221.220.134.175:8012/rtp/239.3.1.165:8001
华北_茶_联通,http://222.129.36.84:8888/rtp/239.3.1.165:8001
华北_茶_联通,http://222.129.37.111:9001/rtp/239.3.1.165:8001
华北_萌宠TV_联通,http://111.192.176.15:8012/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://111.193.228.120:8800/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://111.196.130.206:20000/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://111.196.150.10:20002/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.246.174.75:4022/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.246.252.64:5400/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.249.19.38:4022/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.249.29.121:8012/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.250.19.220:33333/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.252.234.124:8888/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.253.74.208:8686/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.254.191.100:9999/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.254.219.197:8000/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.254.38.149:4021/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.254.83.72:2222/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.254.89.130:8020/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.254.89.70:2222/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://114.254.94.181:2222/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://123.115.195.226:8888/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://123.118.51.157:8888/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://123.118.59.198:8888/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://123.122.161.121:19999/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://123.123.184.43:1314/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://124.65.3.44:20000/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://221.218.14.126:8000/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://221.218.211.229:58888/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://221.220.134.175:8012/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://222.129.36.84:8888/rtp/239.3.1.102:8001
华北_萌宠TV_联通,http://222.129.37.111:9001/rtp/239.3.1.102:8001
华北_解密_电信,http://115.171.251.148:8888/udp/225.1.8.235:4120
华北_解密_联通,http://111.192.176.15:8012/rtp/239.3.1.75:4120
华北_解密_联通,http://111.193.228.120:8800/rtp/239.3.1.75:4120
华北_解密_联通,http://111.196.130.206:20000/rtp/239.3.1.75:4120
华北_解密_联通,http://111.196.150.10:20002/rtp/239.3.1.75:4120
华北_解密_联通,http://114.246.174.75:4022/rtp/239.3.1.75:4120
华北_解密_联通,http://114.246.252.64:5400/rtp/239.3.1.75:4120
华北_解密_联通,http://114.249.19.38:4022/rtp/239.3.1.75:4120
华北_解密_联通,http://114.249.29.121:8012/rtp/239.3.1.75:4120
华北_解密_联通,http://114.250.19.220:33333/rtp/239.3.1.75:4120
华北_解密_联通,http://114.252.234.124:8888/rtp/239.3.1.75:4120
华北_解密_联通,http://114.253.74.208:8686/rtp/239.3.1.75:4120
华北_解密_联通,http://114.254.191.100:9999/rtp/239.3.1.75:4120
华北_解密_联通,http://114.254.219.197:8000/rtp/239.3.1.75:4120
华北_解密_联通,http://114.254.38.149:4021/rtp/239.3.1.75:4120
华北_解密_联通,http://114.254.83.72:2222/rtp/239.3.1.75:4120
华北_解密_联通,http://114.254.89.130:8020/rtp/239.3.1.75:4120
华北_解密_联通,http://114.254.89.70:2222/rtp/239.3.1.75:4120
华北_解密_联通,http://114.254.94.181:2222/rtp/239.3.1.75:4120
华北_解密_联通,http://123.115.195.226:8888/rtp/239.3.1.75:4120
华北_解密_联通,http://123.118.51.157:8888/rtp/239.3.1.75:4120
华北_解密_联通,http://123.118.59.198:8888/rtp/239.3.1.75:4120
华北_解密_联通,http://123.122.161.121:19999/rtp/239.3.1.75:4120
华北_解密_联通,http://123.123.184.43:1314/rtp/239.3.1.75:4120
华北_解密_联通,http://124.65.3.44:20000/rtp/239.3.1.75:4120
华北_解密_联通,http://221.218.14.126:8000/rtp/239.3.1.75:4120
华北_解密_联通,http://221.218.211.229:58888/rtp/239.3.1.75:4120
华北_解密_联通,http://221.220.134.175:8012/rtp/239.3.1.75:4120
华北_解密_联通,http://222.129.36.84:8888/rtp/239.3.1.75:4120
华北_解密_联通,http://222.129.37.111:9001/rtp/239.3.1.75:4120
华北_证券服务_电信,http://1.70.32.95:8085/udp/239.1.1.108:8108
华北_财富天下_电信,http://1.70.32.95:8085/udp/239.1.1.113:8113
华北_财富天下_电信,http://115.171.251.148:8888/udp/225.1.8.165:9136
华北_财富天下_联通,http://111.192.176.15:8012/rtp/239.3.1.53:9136
华北_财富天下_联通,http://111.193.228.120:8800/rtp/239.3.1.53:9136
华北_财富天下_联通,http://111.196.130.206:20000/rtp/239.3.1.53:9136
华北_财富天下_联通,http://111.196.150.10:20002/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.246.174.75:4022/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.246.252.64:5400/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.249.19.38:4022/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.249.29.121:8012/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.250.19.220:33333/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.252.234.124:8888/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.253.74.208:8686/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.254.191.100:9999/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.254.219.197:8000/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.254.38.149:4021/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.254.83.72:2222/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.254.89.130:8020/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.254.89.70:2222/rtp/239.3.1.53:9136
华北_财富天下_联通,http://114.254.94.181:2222/rtp/239.3.1.53:9136
华北_财富天下_联通,http://117.12.149.13:12345/udp/225.1.2.198:5002
华北_财富天下_联通,http://117.9.130.7:50000/udp/225.1.2.198:5002
华北_财富天下_联通,http://123.115.195.226:8888/rtp/239.3.1.53:9136
华北_财富天下_联通,http://123.118.51.157:8888/rtp/239.3.1.53:9136
华北_财富天下_联通,http://123.118.59.198:8888/rtp/239.3.1.53:9136
华北_财富天下_联通,http://123.122.161.121:19999/rtp/239.3.1.53:9136
华北_财富天下_联通,http://123.123.184.43:1314/rtp/239.3.1.53:9136
华北_财富天下_联通,http://124.65.3.44:20000/rtp/239.3.1.53:9136
华北_财富天下_联通,http://221.198.174.113:8888/udp/225.1.2.198:5002
华北_财富天下_联通,http://221.218.14.126:8000/rtp/239.3.1.53:9136
华北_财富天下_联通,http://221.218.211.229:58888/rtp/239.3.1.53:9136
华北_财富天下_联通,http://221.220.134.175:8012/rtp/239.3.1.53:9136
华北_财富天下_联通,http://222.129.36.84:8888/rtp/239.3.1.53:9136
华北_财富天下_联通,http://222.129.37.111:9001/rtp/239.3.1.53:9136
华北_足球_电信,http://115.171.251.148:8888/udp/225.1.8.249:4120
华北_足球_联通,http://111.192.176.15:8012/rtp/239.3.1.89:4120
华北_足球_联通,http://111.193.228.120:8800/rtp/239.3.1.89:4120
华北_足球_联通,http://111.196.130.206:20000/rtp/239.3.1.89:4120
华北_足球_联通,http://111.196.150.10:20002/rtp/239.3.1.89:4120
华北_足球_联通,http://114.246.174.75:4022/rtp/239.3.1.89:4120
华北_足球_联通,http://114.246.252.64:5400/rtp/239.3.1.89:4120
华北_足球_联通,http://114.249.19.38:4022/rtp/239.3.1.89:4120
华北_足球_联通,http://114.249.29.121:8012/rtp/239.3.1.89:4120
华北_足球_联通,http://114.250.19.220:33333/rtp/239.3.1.89:4120
华北_足球_联通,http://114.252.234.124:8888/rtp/239.3.1.89:4120
华北_足球_联通,http://114.253.74.208:8686/rtp/239.3.1.89:4120
华北_足球_联通,http://114.254.191.100:9999/rtp/239.3.1.89:4120
华北_足球_联通,http://114.254.219.197:8000/rtp/239.3.1.89:4120
华北_足球_联通,http://114.254.38.149:4021/rtp/239.3.1.89:4120
华北_足球_联通,http://114.254.83.72:2222/rtp/239.3.1.89:4120
华北_足球_联通,http://114.254.89.130:8020/rtp/239.3.1.89:4120
华北_足球_联通,http://114.254.89.70:2222/rtp/239.3.1.89:4120
华北_足球_联通,http://114.254.94.181:2222/rtp/239.3.1.89:4120
华北_足球_联通,http://123.115.195.226:8888/rtp/239.3.1.89:4120
华北_足球_联通,http://123.118.51.157:8888/rtp/239.3.1.89:4120
华北_足球_联通,http://123.118.59.198:8888/rtp/239.3.1.89:4120
华北_足球_联通,http://123.122.161.121:19999/rtp/239.3.1.89:4120
华北_足球_联通,http://123.123.184.43:1314/rtp/239.3.1.89:4120
华北_足球_联通,http://124.65.3.44:20000/rtp/239.3.1.89:4120
华北_足球_联通,http://221.218.14.126:8000/rtp/239.3.1.89:4120
华北_足球_联通,http://221.218.211.229:58888/rtp/239.3.1.89:4120
华北_足球_联通,http://221.220.134.175:8012/rtp/239.3.1.89:4120
华北_足球_联通,http://222.129.36.84:8888/rtp/239.3.1.89:4120
华北_足球_联通,http://222.129.37.111:9001/rtp/239.3.1.89:4120
华北_车迷_电信,http://1.70.32.95:8085/udp/239.1.1.109:8109
华北_车迷_联通,http://117.12.149.13:12345/udp/225.1.2.199:5002
华北_车迷_联通,http://117.9.130.7:50000/udp/225.1.2.199:5002
华北_车迷_联通,http://221.198.174.113:8888/udp/225.1.2.199:5002
华北_运城1台_电信,http://1.70.32.95:8085/udp/239.1.1.123:8123
华北_运城2台_电信,http://1.70.32.95:8085/udp/239.1.1.124:8124
华北_通州融媒_联通,http://111.192.176.15:8012/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://111.193.228.120:8800/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://111.196.130.206:20000/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://111.196.150.10:20002/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.246.174.75:4022/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.246.252.64:5400/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.249.19.38:4022/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.249.29.121:8012/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.250.19.220:33333/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.252.234.124:8888/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.253.74.208:8686/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.254.191.100:9999/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.254.219.197:8000/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.254.38.149:4021/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.254.83.72:2222/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.254.89.130:8020/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.254.89.70:2222/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://114.254.94.181:2222/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://123.115.195.226:8888/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://123.118.51.157:8888/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://123.118.59.198:8888/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://123.122.161.121:19999/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://123.123.184.43:1314/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://124.65.3.44:20000/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://221.218.14.126:8000/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://221.218.211.229:58888/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://221.220.134.175:8012/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://222.129.36.84:8888/rtp/239.3.1.221:8001
华北_通州融媒_联通,http://222.129.37.111:9001/rtp/239.3.1.221:8001
华北_金色学堂_电信,http://1.70.32.95:8085/udp/239.1.1.82:8082
华北_金色学堂_联通,http://117.12.149.13:12345/udp/225.1.1.236:5002
华北_金色学堂_联通,http://117.9.130.7:50000/udp/225.1.1.236:5002
华北_金色学堂_联通,http://221.198.174.113:8888/udp/225.1.1.236:5002
华北_金鹰纪实_电信,http://1.70.32.95:8085/udp/239.1.1.63:8063
华北_金鹰纪实_电信,http://115.171.251.148:8888/udp/225.1.8.31:8156
华北_金鹰纪实_联通,http://111.192.176.15:8012/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://111.193.228.120:8800/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://111.196.130.206:20000/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://111.196.150.10:20002/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.246.174.75:4022/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.246.252.64:5400/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.249.19.38:4022/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.249.29.121:8012/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.250.19.220:33333/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.252.234.124:8888/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.253.74.208:8686/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.254.191.100:9999/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.254.219.197:8000/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.254.38.149:4021/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.254.83.72:2222/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.254.89.130:8020/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.254.89.70:2222/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://114.254.94.181:2222/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://117.12.149.13:12345/udp/225.1.1.124:5002
华北_金鹰纪实_联通,http://117.9.130.7:50000/udp/225.1.1.124:5002
华北_金鹰纪实_联通,http://123.115.195.226:8888/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://123.118.51.157:8888/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://123.118.59.198:8888/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://123.122.161.121:19999/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://123.123.184.43:1314/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://124.65.3.44:20000/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://221.198.174.113:8888/udp/225.1.1.124:5002
华北_金鹰纪实_联通,http://221.218.14.126:8000/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://221.218.211.229:58888/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://221.220.134.175:8012/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://222.129.36.84:8888/rtp/239.3.1.58:8156
华北_金鹰纪实_联通,http://222.129.37.111:9001/rtp/239.3.1.58:8156
华北_鉴赏_电信,http://115.171.251.148:8888/udp/225.1.8.242:4120
华北_鉴赏_联通,http://111.192.176.15:8012/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://111.193.228.120:8800/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://111.196.130.206:20000/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://111.196.150.10:20002/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.246.174.75:4022/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.246.252.64:5400/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.249.19.38:4022/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.249.29.121:8012/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.250.19.220:33333/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.252.234.124:8888/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.253.74.208:8686/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.254.191.100:9999/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.254.219.197:8000/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.254.38.149:4021/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.254.83.72:2222/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.254.89.130:8020/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.254.89.70:2222/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://114.254.94.181:2222/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://123.115.195.226:8888/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://123.118.51.157:8888/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://123.118.59.198:8888/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://123.122.161.121:19999/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://123.123.184.43:1314/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://124.65.3.44:20000/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://221.218.14.126:8000/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://221.218.211.229:58888/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://221.220.134.175:8012/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://222.129.36.84:8888/rtp/239.3.1.82:4120
华北_鉴赏_联通,http://222.129.37.111:9001/rtp/239.3.1.82:4120
华北_陶瓷_联通,http://117.12.149.13:12345/udp/225.1.1.153:5002
华北_陶瓷_联通,http://117.9.130.7:50000/udp/225.1.1.153:5002
华北_陶瓷_联通,http://221.198.174.113:8888/udp/225.1.1.153:5002
华北_靓妆_联通,http://117.12.149.13:12345/udp/225.1.1.200:5002
