央视｜电信,#genre#
湖南卫视_电信,http://202.103.213.44:8888/udp/239.81.0.110:4056
湖南卫视_电信,http://202.103.213.34:8888/udp/239.81.0.40:4056
甘肃卫视_电信,http://202.103.213.44:8888/udp/239.81.0.207:4056
西藏卫视_电信,http://202.103.213.34:8888/udp/239.81.0.55:4056
西藏卫视_电信,http://202.103.213.44:8888/udp/239.81.0.55:4056
贵州卫视_电信,http://202.103.213.34:8888/udp/239.81.0.95:4056
贵州卫视_电信,http://202.103.213.44:8888/udp/239.81.0.56:4056
辽宁卫视_电信,http://202.103.213.34:8888/udp/239.81.0.210:4056
辽宁卫视_电信,http://202.103.213.44:8888/udp/239.81.0.210:4056
辽宁卫视_电信,http://202.103.213.34:8888/udp/239.81.0.35:4056
重庆卫视_电信,http://202.103.213.34:8888/udp/239.81.0.47:4056
陕西卫视_电信,http://171.108.239.98:8181/tsfile/live/1070_1.m3u8
黑龙江卫视_电信,http://202.103.213.34:8888/udp/239.81.0.105:4056
黑龙江卫视_电信,http://202.103.213.44:8888/udp/239.81.0.33:4056
其他｜电信,#genre#
001_电信,http://171.108.239.79:8181/tsfile/live/1026_1.m3u8
CETV1_电信,http://202.103.213.34:8888/udp/239.81.0.92:4056
CETV1_电信,http://202.103.213.34:8888/udp/239.81.0.52:4056
002_电信,http://171.108.239.80:8181/tsfile/live/1050_1.m3u8
002_电信,http://171.108.239.79:8181/tsfile/live/1050_1.m3u8
CETV2_电信,http://202.103.213.34:8888/udp/239.81.0.245:4056
电竞游戏2_电信,http://202.103.213.34:8888/udp/239.81.0.201:4056
IPTV3+综艺_电信,http://202.103.213.34:8888/udp/239.81.0.66:4056
CETV4_电信,http://202.103.213.44:8888/udp/239.81.0.246:4056
爱上4K_电信,http://202.103.213.44:8888/udp/239.81.0.123:4056
IPTV5+体育_电信,http://202.103.213.34:8888/udp/239.81.0.12:4056
IPTV6+电影_电信,http://202.103.213.44:8888/udp/239.81.0.65:4056
广西IPTV8_电信,http://202.103.213.34:8888/udp/239.81.0.208:4056
CGTN_电信,http://202.103.213.44:8888/udp/239.81.0.28:4056
CGTN_电信,http://202.103.213.34:8888/udp/239.81.0.28:4056
IPTV法治_电信,http://202.103.213.34:8888/udp/239.81.0.20:4056
IPTV相声小品_电信,http://202.103.213.34:8888/udp/239.81.0.17:4056
IPTV自然传奇_电信,http://202.103.213.34:8888/udp/239.81.0.18:4056
IPTV自然传奇_电信,http://202.103.213.44:8888/udp/239.81.0.18:4056
IPTV谍战剧场_电信,http://202.103.213.34:8888/udp/239.81.0.15:4056
IPTV谍战剧场_电信,http://202.103.213.44:8888/udp/239.81.0.15:4056
IPTV足球_电信,http://202.103.213.44:8888/udp/239.81.0.97:4056
IPTV足球_电信,http://202.103.213.34:8888/udp/239.81.0.97:4056
优购物_电信,http://202.103.213.34:8888/udp/239.81.0.132:4056
优购物_电信,http://202.103.213.44:8888/udp/239.81.0.132:4056
全纪实_电信,http://202.103.213.44:8888/udp/239.81.0.78:4056
动作电影_电信,http://171.108.239.98:8181/tsfile/live/1007_1.m3u8
北海新闻_电信,http://202.103.213.34:8888/udp/239.81.0.136:4056
南宁影视_电信,http://202.103.213.34:8888/udp/239.81.0.128:4056
南宁影视_电信,http://202.103.213.44:8888/udp/239.81.0.128:4056
南宁新闻_电信,http://202.103.213.44:8888/udp/239.81.0.126:4056
南宁都市_电信,http://202.103.213.34:8888/udp/239.81.0.127:4056
卡酷动画_电信,http://202.103.213.44:8888/udp/239.81.0.62:4056
嘉佳卡通_电信,http://202.103.213.34:8888/udp/239.81.0.64:4056
嘉佳卡通_电信,http://171.108.239.79:8181/tsfile/live/1047_1.m3u8
天等台_电信,http://219.159.147.195:9901/tsfile/live/1000_1.m3u8
少儿动画_电信,http://202.103.213.34:8888/udp/239.81.0.82:4056
广东影视_电信,http://171.108.239.98:8181/tsfile/live/1002_1.m3u8
广西IPTV影院_电信,http://202.103.213.34:8888/udp/239.81.0.100:4056
广西IPTV影院_电信,http://202.103.213.44:8888/udp/239.81.0.100:4056
广西乐思购_电信,http://202.103.213.44:8888/udp/239.81.0.9:4056
广西国际_电信,http://202.103.213.34:8888/udp/239.81.0.8:4056
广西影视_电信,http://202.103.213.34:8888/udp/239.81.0.250:4056
广西影视_电信,http://202.103.213.44:8888/udp/239.81.0.250:4056
广西影视_电信,http://202.103.213.34:8888/udp/239.81.0.7:4056
广西影视_电信,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
